code,descripcion,costo,precio1,precio2,precio3,precio4,precio5
77958983,CARAMELOS ALKA ,74,0,0,0,0,0
77958990,CARAMELO ALKA,74,0,0,0,0,0
77959027,MELBOURNE COMUN,560,0,0,0,0,0
77959034,MELBOURNE SUAVE ,560,0,0,0,0,0
77959744,MELBOURNE MENTOLADO,560,0,0,0,0,0
77959751,RED POINT BOX CONVERTIBLE,898,0,0,0,0,0
77960115,N/B X 40GS X 36,"0,34",0,0,0,0,0
77960160,MILKA MOUSSE X40 GRS SIMPLE,"1,19",0,0,0,0,0
77960382,TOPLINE,"0,9",0,0,0,0,0
77960443,ROLLO ARCOR,"0,3",0,0,0,0,0
77960641,BON O BON LECHE,"0,4751",0,0,0,0,0
77960825,BON O BON BCO,"0,427",0,0,0,0,0
77960863,VOLIGOMA X30G X2U,1250,0,0,0,0,0
77960870,VOLIGOMA X50ML ,1036,0,0,0,0,0
77960894,DOLCHESTER BOX ,"415,3",0,0,0,0,0
77960900,PIER BOX ,328,0,0,0,0,0
77961259,BOXER BOX ,40,0,0,0,0,0
77961266,BOXER BOX ,38,0,0,0,0,0
77961358,BOXER SUAVE ,35,0,0,0,0,0
77961631,PLUSBELLE CARE ROLLON,90,0,0,0,0,0
77961815,BON O BON X 12 U.,125,0,0,0,0,0
77961884,REPOP LULE MUU,160,0,0,0,0,0
77962188,TURRON ARCOR FRUTILLA ,131,0,0,0,0,0
77962553,DOLCHESTER PLUS NEGRO,"415,3",0,0,0,0,0
77962737,PIER MENTOLADO BOX,328,0,0,0,0,0
77962782,WEST RED ,46,0,0,0,0,0
77962898,CHOCO BISCUITS X 20 G,47,0,0,0,0,0
77963697,PASTILLAS MENTHO PLUS DE MANZANA C.U,"0,867",0,0,0,0,0
77964137,TOPLINE ,84,0,0,0,0,0
77964243,ROTHMANS ,113,0,0,0,0,0
77964298,CEREAL SER X 4 U.,5,0,0,0,0,0
77964328,CEREAL X 4 U.,5,0,0,0,0,0
77964373,L Y M MENTOLADO,500,0,0,0,0,0
77965004,IMPARCIALES ,90,0,0,0,0,0
77965233,GIRASOL PIPAS TIRA X10UN.,1121,0,0,0,0,0
77965295,TURRON ARCOR FIBRA ,131,0,0,0,0,0
77965349,KINDER ,365,0,0,0,0,0
77965363,TIC TAC ,90,0,0,0,0,0
77965370,CEREAL MIX ,21,0,0,0,0,0
77965387,CEREAL MIX ,45,0,0,0,0,0
77965394,CEREAL MIX ,"63,65",0,0,0,0,0
77965585,ALF-VIMAR CHOCO X 38GR,"1,85",0,0,0,0,0
77965592,ALF-VIMAR LECHE X38GR,"1,85",0,0,0,0,0
77965677,BARRITA DE ARROZ LULE MUU ,145,0,0,0,0,0
77965691,MENTHOPLUS ZERO,63,0,0,0,0,0
77966742,HARMONY COLORADO,1150,0,0,0,0,0
77966759,HARMONY DORADO,1150,0,0,0,0,0
77966766,PARTICULARES ,104,0,0,0,0,0
77966865,CHORQUI OBLEA DE ARROZ ,200,0,0,0,0,0
77967381,MENTHO PLUS PLAIA PERA X UD,"0,85",0,0,0,0,0
77967442,TRASSENS,300,0,0,0,0,0
77967862,B/N X 40G X 36,"0,34",0,0,0,0,0
77968401,MARLBORO DOUBLE FUSION SUMMER BLAST,1780,0,0,0,0,0
77968746,MENTHO PLUS CAIPIRIÑA ,"1,7",0,0,0,0,0
77969071,BELDEN ,253,0,0,0,0,0
77969088,BELDENT NEGRO,253,0,0,0,0,0
77969095,BELDENT MENTOL,253,0,0,0,0,0
77969101,BELDENT CHICLE GLOBO,253,0,0,0,0,0
77969118,CHICLE BELDENT FRUTILLA,253,0,0,0,0,0
77969330,BOCADITO SIN AZUCAR,28,0,0,0,0,0
77969675,LIVERPOOL ,270,0,0,0,0,0
77969682,LIVERPOOL SUAVE,270,0,0,0,0,0
77969699,LIVERPOOL MENTOL,270,0,0,0,0,0
77969811,L Y M KS ,630,0,0,0,0,0
77969828,L Y M BLU SUAVE ,440,0,0,0,0,0
77969903,GALLT.CHIPS TURIMAR X 150.G.S,345,0,0,0,0,0
77970763,RED POINT MENTOLADO,736,0,0,0,0,0
77971005,DORADOS ,98,0,0,0,0,0
77971340,BIZNIKKE X 5 U.,26,0,0,0,0,0
77971647,MASTER BOX ,425,0,0,0,0,0
77971692,OPERA DE FRUTILLA X 68G,"52,15",0,0,0,0,0
77971708,OPERA DE CHOCOLATE X 68G,"52,15",0,0,0,0,0
77971913,PHILIPS CAPS 12,1050,0,0,0,0,0
77972279,CHOCOLATE TOFI X 10UD,2,0,0,0,0,0
77972736,MENTHO PLUS ,"5,6",0,0,0,0,0
77973016,MENTHO PLUS DAIKIRI ,"1,8",0,0,0,0,0
77973023,MENTHO PLUS ,"1,7",0,0,0,0,0
77973061,TRASSENS,300,0,0,0,0,0
77973078,PARTICULARES 30,104,0,0,0,0,0
77973887,CHESTEERFILD REMIX BOX 20,1470,0,0,0,0,0
77974099,ROTHMAN CIGARRITOS ,380,0,0,0,0,0
77974211,43 70 LARGO ROTHMANS,240,0,0,0,0,0
77974389,PARLIAMENT SUPER SLIMS ,2140,0,0,0,0,0
77974631,CHOCOLATE TOFY X 5 U.,85,0,0,0,0,0
77974648,TOFY BLANCO X 27 GR.X 3 U.,16,0,0,0,0,0
77974907,RED POINT X10,415,0,0,0,0,0
77975010,PHILIP MORRIS TROPICAL CAPS,500,0,0,0,0,0
77975263,HURVO BON O BON X10GR,32,0,0,0,0,0
77975355,CHORQUI BARRA DE ARROZ ,200,0,0,0,0,0
77975362,CHICLES ALKA ,63,0,0,0,0,0
77975379,CHICLES ALKA,69,0,0,0,0,0
77975478,L Y M KS,500,0,0,0,0,0
77975737,TURRON ARCOR CHOCOLATADA 25GR,131,0,0,0,0,0
77976291,TITA X 6,1500,0,0,0,0,0
77976307,ALFAJOR OREO TRIPLE ,640,0,0,0,0,0
77976505,LUCKY STRIKE BOX 10,1050,0,0,0,0,0
77976512,LUCKY STRIKE KS,1540,0,0,0,0,0
77976529,LUCKY STRIKE BOX 20,1770,0,0,0,0,0
77976536,LUCKY CRIPS GREEN 20 BOX,710,0,0,0,0,0
77976949,LUCKY STRIKE WILD MIX ,710,0,0,0,0,0
77976956,LUCKY MENTOLADO KS,940,0,0,0,0,0
77976963,LUCKY TRIKIKE X12 WILD MIX,1050,0,0,0,0,0
77976970,PALL MALL LUCHY STRICKE,1540,0,0,0,0,0
77976994,LUCKY TRIKIKE X12 MENTOLADO COOL,1050,0,0,0,0,0
77977038,LUCKY STIKE MENTOLADO COOL,1770,0,0,0,0,0
77977090,PARISIENNE BOX X 20,2140,0,0,0,0,0
77977106,43 70 LARGO ROTHMANS,1540,0,0,0,0,0
77977120,RHOTMANS KS.,1150,0,0,0,0,0
77977137,RHOTMAN LARGO,1420,0,0,0,0,0
77977144,RHOTMAN XL RED,1420,0,0,0,0,0
77977151,ROTHMANS MENTOLADO KS,1540,0,0,0,0,0
77977205,CAMEL BOX 20 ,1970,0,0,0,0,0
77977212,CAMEL KS,1350,0,0,0,0,0
77977229,CAMEL 10,910,0,0,0,0,0
77977267,LUCKY CHARGED X 20,1360,0,0,0,0,0
77978141,MARLBORO UVA DE 10,1070,0,0,0,0,0
77978226,KIEL BOX,585,0,0,0,0,0
77978233,KIEL KS ,575,0,0,0,0,0
77978776,PASTILLA MENTHO PLUS X U.D,"1,05",0,0,0,0,0
77979667,MARLBORO GARDEN FUSION ,1780,0,0,0,0,0
77980168,ALFAJOR MANON X 43G,40,0,0,0,0,0
77980212,GUAYMALLEN LECHE X U.D,120,0,0,0,0,0
77980229,GUAYMALLEN CHOCO X U.D,120,0,0,0,0,0
77980236,GUAYMALLEN FRUTA X U.D,120,0,0,0,0,0
77980267,TRIGUAYMALLEN BLANCO X70G,195,0,0,0,0,0
77980274,GUAYMALLEN TRI CHOCO UN.,194,0,0,0,0,0
77980281,GUAYMALLEN TRI FRUTA ,195,0,0,0,0,0
77980403,TOP LINE CITRUS ,"2,8",0,0,0,0,0
77980748,GOLDEN KING ,536,0,0,0,0,0
77980755,OFF CREMA ,1514,0,0,0,0,0
77980892,LUCKY BOX COLECCION ,1090,0,0,0,0,0
77981295,GOLDEN KING SUAVE,536,0,0,0,0,0
77981301,GOLDEN KING ,536,0,0,0,0,0
77981325,HUEVO MILKA X 22 G,186,0,0,0,0,0
77981813,PHILIP MORRIS 10,1050,0,0,0,0,0
77981844,BENDENT MANDARINA,253,0,0,0,0,0
77981912,COFLER BLOCK X 38G,503,0,0,0,0,0
77982476,CHESTERFILD CORAL MOTION BOX,1470,0,0,0,0,0
77983343,MARLBORO 10 ,1180,0,0,0,0,0
77983893,CHESTERFILD 10 CORAL MOTION,310,0,0,0,0,0
77983916,CHESTERFIELD MENTOLADO,1220,0,0,0,0,0
77983992,CHOCOLATE SHOT X 35 G,148,0,0,0,0,0
77984234,GOLDEN KING BOX RED,577,0,0,0,0,0
77984241,GOLDEN KING BOX BLUE,577,0,0,0,0,0
77984258,GOLDEN KING BOX VERDE ,577,0,0,0,0,0
77984265,GOLDEN KING COMBERTIBLE ,870,0,0,0,0,0
77984395,CEREAL MIX CHOCOLATE,19,0,0,0,0,0
77985101,GOLDEN KING BOX EXCLUSIVE,577,0,0,0,0,0
77985217,ROTHMANS COMB.X L,580,0,0,0,0,0
77985224,ROTHMANS CLIC 12,890,0,0,0,0,0
77985231,ROTHMANS 12 ,750,0,0,0,0,0
77985897,LUCKY RED MIX 10,570,0,0,0,0,0
77985903,LUCKY STRIKE RED MIX 20,710,0,0,0,0,0
77985927,LUCKY 12 DOUBLE PLUS ,570,0,0,0,0,0
77986283,HALLS STRONG,260,0,0,0,0,0
77987297,MARLBORO CRAFTED ,1470,0,0,0,0,0
77987303,ARLBORO CRAFTED ,980,0,0,0,0,0
77987310,MARLBORO AZUL CRAFTED ,1240,0,0,0,0,0
77987587,LUCKY DOUBLE PLUS 20,980,0,0,0,0,0
77987594,LUCKY DOUBLE PLUS 20,980,0,0,0,0,0
77987600,LUKY STRIKE UVA 20,840,0,0,0,0,0
77987655,HALLS ,260,0,0,0,0,0
77987662,HALLS CHERRY,260,0,0,0,0,0
77987686,BELDENT SANDIA ,253,0,0,0,0,0
77987839,ALFAJOR LULE MUU X22G,194,0,0,0,0,0
77987846,ALFAJOR LULE MUU X22G,194,0,0,0,0,0
77987853,ALFAJOR LULE MUU X22G,194,0,0,0,0,0
77987877,ALFAJOR LULE MUU X22G,194,0,0,0,0,0
77987884,ALFAJOR LULE MUU X22G,194,0,0,0,0,0
77987891,GALLETAS BAÑADAS LULE MUU,194,0,0,0,0,0
77987983,REXONA ODORONO,911,0,0,0,0,0
77988041,CAMEL 10,1180,0,0,0,0,0
77988225,MARLBORO CRAFTED ,1470,0,0,0,0,0
77988324,ALF. CHOCOCREM X45GR,"0,3315",0,0,0,0,0
77991423,GRAN VALLE CORDOBES ,"1,3",0,0,0,0,0
77991577,FANTOCHE TRIPLE CHOCOLATE ,290,0,0,0,0,0
77991584,FANTOCHE TRIPLE LECHEX85G,290,0,0,0,0,0
77991775,DON FELIPE,"7,5",0,0,0,0,0
77991973,REPELENTE OFF!X60G.,8,0,0,0,0,0
77992109,TALONARIO PRESUPUESTO CHICO,620,0,0,0,0,0
77992222,TALONARIO PRESUPUESTO GRANDE,1150,0,0,0,0,0
77993311,CHOCOLATE CANNETTINE X25G,"3,5",0,0,0,0,0
77995407,CEREAL MIX LIGTX 28G,9,0,0,0,0,0
77995681,RHODESIA X6U,1500,0,0,0,0,0
77998576,MENTA TILT ,"2,6",0,0,0,0,0
77999870,TURRON BLDO MANI X80 GRS,"0,7565",0,0,0,0,0
77999979,POMADA NEGRA COLIBRI,"0,95",0,0,0,0,0
78012523,PALL MALL AZUL OFERTA,"9,8",0,0,0,0,0
78427754,BOXER COMUN ,40,0,0,0,0,0
78600010,TIC TAC MENTA X 16G,90,0,0,0,0,0
78600027,TIC TAC NARANJA X 16G,90,0,0,0,0,0
78602649,TIC TAC EXTRA FUERTE X16G,14,0,0,0,0,0
78602731,KINDER JOY,210,0,0,0,0,0
78602960,TIC TAC ,14,0,0,0,0,0
78605039,TIC TAC ,14,0,0,0,0,0
78605831,TIC TAC ,47,0,0,0,0,0
78606234,TIC TAC ,14,0,0,0,0,0
78909434,FERRERO ROCHER X3U,1305,0,0,0,0,0
78912359,CHOCOLATE GAROTO X 8 U.,85,0,0,0,0,0
78912366,CHOCOLATE GAROTO X 10 U.,13,0,0,0,0,0
78916401,MENTOS ,59,0,0,0,0,0
78916418,MENTOS,106,0,0,0,0,0
78923355,REXONA ROLL ON,200,0,0,0,0,0
78923454,RERXONA ,20,0,0,0,0,0
78924192,MENTOS ,31,0,0,0,0,0
78924352,DESODORANTE REXONA ,20,0,0,0,0,0
78925274,MENTOS FRUTOS ROJO  ,31,0,0,0,0,0
78925281,MENTOS FRESA ,59,0,0,0,0,0
78930643,MENTOS,59,0,0,0,0,0
78930650,MENTOS,59,0,0,0,0,0
78931039,KINDER ,340,0,0,0,0,0
78931053,KINDER ,365,0,0,0,0,0
78933163,MENTOS,31,0,0,0,0,0
78933989,KINDER ,19,0,0,0,0,0
78934078,KINDER ,19,0,0,0,0,0
78934146,REXONA ,21,0,0,0,0,0
78938533,TIC TAC ,17,0,0,0,0,0
78939363,BATON X 4,90,0,0,0,0,0
80050315,BARRITA KINDER X 3 ,105,0,0,0,0,0
80052760,KINDER BUENO X 2 ,220,0,0,0,0,0
80177609,CHOCOLATE KINDER X 4 U,13,0,0,0,0,0
80177616,KINDER CHOCOLATE X 8 BARRITAS,18,0,0,0,0,0
87879789,GOMITAS ECLIPS,65,0,0,0,0,0
90282237,MAGISTRAL X 300 ML,160,0,0,0,0,0
93698085,KINDER SURPLISE,19,0,0,0,0,0
135698249,MANI PAPIKS ,14,0,0,0,0,0
174789653,PALETAS ECLIPSE X10U,100,0,0,0,0,0
340718008,NATURA X 20 U.,133,0,0,0,0,0
359625209,MAYONESA NATURA X20U,180,0,0,0,0,0
398135208,NATURA X 20 U.,330,0,0,0,0,0
450100496,PAÑUELOS AZALEX10U,"3,995",0,0,0,0,0
458795461,PALETA MANITOS ,140,0,0,0,0,0
TO_DELETE56,ENCENDEDORES TOKIO X25UN.,"10,2",0,0,0,0,0
TO_DELETE96,ENCENDEDOR,"0,42",0,0,0,0,0
460101955,LAPISERAS DE COLOR X 10.U.D,"4,046",0,0,0,0,0
460102354,CUTTER X 9.M.M,"0,4675",0,0,0,0,0
460102356,CUTTER X 9 M M,"0,4675",0,0,0,0,0
460102456,CUTTER X 18.M.M,"0,85",0,0,0,0,0
460103994,MARCADORES MARKITOS X 6 UD,"2,3",0,0,0,0,0
460104156,LAPICERAS X50UD,"8,5",0,0,0,0,0
460104256,CAJA LAPICERAS X 50 U.,"16,5",0,0,0,0,0
460104855,LAPICERAS DE COLORES ORDOÑES X 10.U.D,"3,8",0,0,0,0,0
486041808,MAYONESA NATURA CAJA X 20 U,1600,0,0,0,0,0
498255009,NATURA CAJA X 20 U.,1840,0,0,0,0,0
516170907,MAYONEZA NATURA X 237 GR.X 12 U.,2500,0,0,0,0,0
551212118,LIBRO PARA PINTAR ,80,0,0,0,0,0
858399999,KEVIGSTON ,"8,5",0,0,0,0,0
897897897,GOMITAS FRUTILLAS ,85,0,0,0,0,0
1779607300,GUYMALLEN ALEGRIA X 40 U.,85,0,0,0,0,0
2011051181,ANGRY BIRDS ,33,0,0,0,0,0
2238933602,ALOE VERA X 200 GR.,3,0,0,0,0,0
3133343633,CHUPETIN ECLIPSE ,165,0,0,0,0,0
7033071022,HOJAS DE AFEITAR X 50 U.,125,0,0,0,0,0
7253600190,ACEITE SOJA,20,0,0,0,0,0
7534561234,CARTAS 2 ,65,0,0,0,0,0
8421364152,PELUCHE TY BEANIE GRANDE ,2090,0,0,0,0,0
8421368235,PELUCHE TY BEANIE GRANDE ,2090,0,0,0,0,0
8421368990,PELUCHE TY BEANIE,1665,0,0,0,0,0
8421411986,PELUCHE TY BEANIE,1665,0,0,0,0,0
8421421176,PELUCHE TY BEANIE,1665,0,0,0,0,0
8421421299,PELUCHE TY BEANIE,1665,0,0,0,0,0
9712244634,ZARA CRACKER X 200 GR.,"6,3",0,0,0,0,0
10111400033,FRASCO ,50,0,0,0,0,0
10111400163,FRASCO,50,0,0,0,0,0
10111400736,POTECITO DE VIDRIO,16,0,0,0,0,0
10111400897,FRASCO A CUDRITO,68,0,0,0,0,0
10111400934,FRASCO DE REGALO,68,0,0,0,0,0
10111400958,FRASCO GRANDE ,80,0,0,0,0,0
10111400965,FRASCO DECORADO ,80,0,0,0,0,0
10111401061,FRASCO DE REGALO ,70,0,0,0,0,0
12800181766,RAYOVAC X 2 U.  C2,198,0,0,0,0,0
12800183173,RAYOVAC D2 X 2 U.,283,0,0,0,0,0
12800185078,RAYOVAC X 4,860,0,0,0,0,0
12800330355,RAYOVAC 9V  ,1550,0,0,0,0,0
12800389353,AAA RAYOVAC X 4 U.,1032,0,0,0,0,0
15275556288,PALETA MICKEY X 10 UNIDADES,456,0,0,0,0,0
17874005857,PORTA TARGETAS,18,0,0,0,0,0
20115009699,BARBIE POPS,"3,25",0,0,0,0,0
24100122431,CHEEZ-IT -283G,"1,02",0,0,0,0,0
24100126101,CHEEZ-IT WHITE CHEDDAR 283G,"1,02",0,0,0,0,0
24100334353,CHEEZ- IT TWISTERZ X 297G,"1,2665",0,0,0,0,0
24100368631,CHEEZ-IT CRIPS  X 212G,"1,02",0,0,0,0,0
32251130311,FAMILY GOURMET X 300 GR.,14,0,0,0,0,0
33300180004,MP3,52,0,0,0,0,0
38000184932,PAPA PRINGLES X 124 G,663,0,0,0,0,0
38000184949,PAPA PRINGLES X 124 G,663,0,0,0,0,0
38000184956,PAPA PRINGLES X 124 G,663,0,0,0,0,0
38000184963,PRINGLES X 124 GR.,110,0,0,0,0,0
38000184970,PRINGLES ,50,0,0,0,0,0
38000185014,PRINGLES QUESO X 124 GR.,50,0,0,0,0,0
38000185083,PRIGLES ,50,0,0,0,0,0
38000845246,PRINGLES X 71 G,435,0,0,0,0,0
38000845253,PRINGLES X 71 G,329,0,0,0,0,0
38000845260,PRINGLES X 71 G,435,0,0,0,0,0
38000846731,PRINGLES ,70,0,0,0,0,0
38000846748,PRINGLES X 40 GR.,55,0,0,0,0,0
38000846755,PRINGLES CHICAS ,70,0,0,0,0,0
38000846809,PRINGLES ,38,0,0,0,0,0
38000846847,PRINGLES ,38,0,0,0,0,0
38000846854,PRINGLES ,35,0,0,0,0,0
38000846861,PRINGLES BARBACOA,35,0,0,0,0,0
39800011329,PILAS ENERGIZER X 4 U,168,0,0,0,0,0
39800011367,PILAS ENERGIZER X 2 UN MEDIA,42,0,0,0,0,0
39800011398,PILAS ENERGIZER X 2 UN GRANDE,330,0,0,0,0,0
39800011626,BATERIA EVEREADY X UD,16,0,0,0,0,0
39800013613,BATERIA ENERGIZER MAX,1676,0,0,0,0,0
39800014009,PILAS ENERGIZER X2UD-AAA,"3,655",0,0,0,0,0
39800015464,PILA ENERGIZER AA-2 X 2.U.D,"2,805",0,0,0,0,0
39800045638,PILAS ENERGIZER AAA X 24 X UN,"1,05",0,0,0,0,0
39800052636,PILAS EVEREADY AAAX2UD,"12,5",0,0,0,0,0
39800099099,PILA ENERGIZER AAA-4,1120,0,0,0,0,0
40000001607,SKITTLES X 3 U.,18,0,0,0,0,0
40000001621,STITTLES,23,0,0,0,0,0
40000001638,SKITTLES ,18,0,0,0,0,0
40000017325,M  Y  M  X 150 GR.,"10,5",0,0,0,0,0
40000551133,CHOCOLATE M Y M X 1 KG.,600,0,0,0,0,0
40232725081,MANI CON CHOCOLATE X 20 U.,955,0,0,0,0,0
40232874383,PURE DE PAPA,65,0,0,0,0,0
40232935091,JUGUITO DULCIN X 300CC,80,0,0,0,0,0
41116005190,RING POP ANILLO ,"4,2",0,0,0,0,0
41310450000,MERMELADAS FOOD BASICS,5,0,0,0,0,0
41333045405,DURACELL AA X PAR ,1322,0,0,0,0,0
41333045412,DURACELL AAA X PAR,1322,0,0,0,0,0
41333428482,PILAS AAA C U,"63,5",0,0,0,0,0
41333666860,DURACCELL AA   X 2 ,333,0,0,0,0,0
41594206614,VASOS X 2O U.,52,0,0,0,0,0
41594206621,VASOS X 25 U.,60,0,0,0,0,0
43168639590,LAMPARITAS HALOGENAS X 53 W.,14,0,0,0,0,0
43168769440,LAMPARITAS HALOGENAS X 100 W.,14,0,0,0,0,0
43168769488,LAMPARITAS HALOGENAS X 70 W.,"12,5",0,0,0,0,0
43168769532,LAMPARITAS HALOGENAS X 42 W.,"10,3",0,0,0,0,0
47400179240,GILLETTE MACH 3,242,0,0,0,0,0
47400179660,REPUESTO MACH3 GILLETTE ,410,0,0,0,0,0
50644497612,AURICULARES ESTUCHE,19,0,0,0,0,0
50875531437,PLANCHA BLACK DECKER ,2200,0,0,0,0,0
62020015730,KINDER GRAN SORPRESA ,35,0,0,0,0,0
67742777553,MONKEY KITCHEN TINMER,410,0,0,0,0,0
70330125285,LAPICERA BIC X 50U,16557,0,0,0,0,0
70330125292,LAPICERA BIC X 50U,16557,0,0,0,0,0
70330125308,LAPICERA BIC X 50U,16557,0,0,0,0,0
70330126268,LAPICERA BIC X 50U,16557,0,0,0,0,0
70330129627,BOLIGRAFO BIC AZUL CRISTAL,9400,0,0,0,0,0
70330129634,BOLIGRAFO BIC ROJO NAC,"0,42",0,0,0,0,0
70330139442,LAPISERAS BIC TRASO FINO X 25UD,50,0,0,0,0,0
70330139459,LAPICERAS BIC TRAZO FINO X 25 U.,25,0,0,0,0,0
70330141032,LAPICERAS BIC CRISTAL SURTIDA X 24 U,1948,0,0,0,0,0
70330159686,BIC SHIMMERS X 25 U.,520,0,0,0,0,0
70330166387,BIC BODY,70,0,0,0,0,0
70330176652,BIC X 6,130,0,0,0,0,0
70330183575,BIC TRAZO FINO X 50 U.,9400,0,0,0,0,0
70330183582,LAPICERAS BIC TRAZO FINO X 50 U.,18000,0,0,0,0,0
70330186484,LAPICERAS BIC  X 50 U.,50,0,0,0,0,0
70330189164,BIC RETRACTIL,70,0,0,0,0,0
70330189171,BIC RETRACTIL,70,0,0,0,0,0
70330189263,BIC RETRACTIL ,70,0,0,0,0,0
70330189652,BIC X 2 U. ECOLUTIONS,65,0,0,0,0,0
70330191990,BIC CRISTAL GEL X 5 U.,18,0,0,0,0,0
70330193925,BIC CRISTAL 6 MAS 1 ,155,0,0,0,0,0
70330196995,BIC PUNTA GRUESA ,60,0,0,0,0,0
70330201200,LAPICERAS BIC X 12 U,480,0,0,0,0,0
70330315440,BIC BRITE LINE GRIP RESALTADOR,200,0,0,0,0,0
70330348325,MARCADOR PERMANENTE BIC X 6 U.,170,0,0,0,0,0
70330351790,FIBRON X 12U BIC ,1300,0,0,0,0,0
70330351806,FIBRON X 12U BIC,2650,0,0,0,0,0
70330353886,BIC CRISTAL 6 U.,130,0,0,0,0,0
70330356979,BIC CRISTAL 4 MAS 1,125,0,0,0,0,0
70330411425,BIC KIDS X 12 U.LARGOS,13,0,0,0,0,0
70330411906,BIC KID CORTO X 12 U.,267,0,0,0,0,0
70330418622,BIC EVOLUTION STYLE X 12 U.,200,0,0,0,0,0
70330426320,LAPIZ EVOLUCION X 12 U.,85,0,0,0,0,0
70330506947,LUIQUI BIC,80,0,0,0,0,0
70330509870,LAPIZ CORRECTOR ,80,0,0,0,0,0
70330515789,LUIQUI BIC X 2 U.,150,0,0,0,0,0
70330516717,LAPIZ CORRECTOR BIC ,85,0,0,0,0,0
70330609730,ENCENDEDOR BIC X 10,"1,1931",0,0,0,0,0
70330609747,ENCENDEDOR BIC MINI X 5U,"5,3125",0,0,0,0,0
70330631328,PLANCHA MINI BIC X 12,4080,0,0,0,0,0
70330631335,PLANCHA X 12 MAXI BIC ,4697,0,0,0,0,0
70330641174,MAXI BIC ,90,0,0,0,0,0
70330641181,MINI BIC BLISTER X 12 U.,65,0,0,0,0,0
70330648913,MAXI BIC X12 PAGA 10,115,0,0,0,0,0
70330700918,AFEITA BIC TWIN NORMAL UN.,"0,56",0,0,0,0,0
70330700925,AFEITA BIC TWIN SENSITIE,"0,35",0,0,0,0,0
70330703629,AFEITA BIC SENSITIVE UN.,"1,5",0,0,0,0,0
70330705302,AFEITA BIC SENSITIVE X24UN.,22,0,0,0,0,0
70330710221,HOJAS DE AFEITAR ,120,0,0,0,0,0
70330712188,BIC SOFTWINX5U.,"3,4",0,0,0,0,0
70330717534,BIC CONFORT ,25,0,0,0,0,0
70330731905,BIC ACQUA X 2 U.,60,0,0,0,0,0
70330801981,PILAS BIC AAA- X4UD,"4,25",0,0,0,0,0
70330909229,ENCENDEDOR BIC,70,0,0,0,0,0
70330913431,ENCENDEDORES,"7,5",0,0,0,0,0
71641034891,CORRECTOR X 4,120,0,0,0,0,0
72348002916,GOMAS X 40 U.,"3,5",0,0,0,0,0
72527227070,CUPETES X 10 JIGANTES ,53,0,0,0,0,0
76020300600,MALVAVISCO X 150 GR.,15,0,0,0,0,0
76186000011,FILTRO PARA BOMBILLA ,192,0,0,0,0,0
76308925680,CINTA AISLANTE X 3,720,0,0,0,0,0
76308925697,CINTA AISLANTE X 3,720,0,0,0,0,0
76308925703,CINTA AISLANTE X 3,720,0,0,0,0,0
76308925710,CINTA AISLANTE X 3,720,0,0,0,0,0
76308925727,CINTA AISLANTE X 3,720,0,0,0,0,0
76308925758,CINTA AISLANTE X 3,720,0,0,0,0,0
76308925765,CINTA AISLANTE X 3,720,0,0,0,0,0
76308925772,CINTA AISLANTE X 3,720,0,0,0,0,0
76350220276,CHUPETIN CHUPA CHUPS  X 100.U.D,39,0,0,0,0,0
76625209890,ARROZ PACIENCIA X 1 KG.,49,0,0,0,0,0
76625210582,AZUCAR LA TIKAY X1K,510,0,0,0,0,0
76625211978,RISKY-DIT DULCES CON SEMILLAS 90GR,"41,6",0,0,0,0,0
76625211985,RISKY-DIT SIN SAL CON SEMILLAS 90GR,"41,6",0,0,0,0,0
76625211992,RISKY-DIT CLASICA CON SEMILLAS 90GR,39,0,0,0,0,0
76625212005,ARROZ RISKY DIT ,578,0,0,0,0,0
76625212012,TOSTADAS RISKY DIT ,578,0,0,0,0,0
76625212029,ARROZ RISKY DIT ,578,0,0,0,0,0
76625212036,TOSTADAS DE ARROZ ,123,0,0,0,0,0
76625212043,TOSTADAS DE ARROZ ,123,0,0,0,0,0
76625212050,TOSTADAS RISKY DIT ,550,0,0,0,0,0
76625212067,TOSTADAS RISKY DIT ,275,0,0,0,0,0
76625212074,TOSTADAS RISKY DIT ,550,0,0,0,0,0
76625228068,LAMPARAS LED 10 W,65,0,0,0,0,0
76625233031,SNACK DE ARROZ,352,0,0,0,0,0
76625233048,SNACK DE ARROZ ,352,0,0,0,0,0
76625233079,MIELCITAS JACK X 50U,450,0,0,0,0,0
76625238678,QUESO RALLADO CERDEÑA ,14,0,0,0,0,0
76625245898,AZUCAR CAMPO BLANCO,82,0,0,0,0,0
76625249346,JUGO X 20 U.CREMOSO,42,0,0,0,0,0
76625256481,PAPEL X 4 MOLIPEL ,110,0,0,0,0,0
76625260259,DON FADEGA X 3 ,105,0,0,0,0,0
76625271347,LIMPIA PISO VAL,110,0,0,0,0,0
76625271361,DESODORANTE DE PISO VAL X 5 LTS,435,0,0,0,0,0
76625271378,LIMPIA PISO VAL,110,0,0,0,0,0
76625281582,DETERGENTE VAL X 300 G,544,0,0,0,0,0
76625282916,LIMPIA PISO VAL,200,0,0,0,0,0
76625282930,LIMPIA PISO VAL,76,0,0,0,0,0
76625282947,DETERGENTE VAL,137,0,0,0,0,0
76625282978,CLORO VAL X 5 LTS,475,0,0,0,0,0
76625286242,DERTGENTE VAL X 900 ML,561,0,0,0,0,0
76625286259,DETERGENTE VAL,137,0,0,0,0,0
